code,name,open,close,high,low,pe_ratio,turnover_rate,volume,turnover,change_rate,last_close,signals,sar,trend,short_sma,long_sma,delta
HK.01810,XIAOMI-W,48.55,47.5,48.65,47.05,0.0,0.0,43632200,2082091385.0,-1.4522821576763543,48.2,0,47.715849999999996,1.0,47.778571428571425,46.978571428571435,0.79999999999999
HK.01810,XIAOMI-W,47.5,48.3,48.35,47.5,0.0,0.0,16869400,808763633.4,1.6842105263157836,47.5,0,47.05,1.0,47.857142857142854,47.121428571428574,0.7357142857142804
HK.01810,XIAOMI-W,48.3,48.2,48.5,48.05,0.0,0.0,14799600,714762236.4,-0.20703933747410835,48.3,0,47.05,1.0,47.910714285714285,47.25892857142857,0.6517857142857153
HK.01810,XIAOMI-W,48.2,48.35,48.6,48.2,0.0,0.0,12204600,590909954.8,0.3112033195020717,48.2,0,47.214999999999996,1.0,47.917857142857144,47.40714285714285,0.5107142857142932
HK.01810,XIAOMI-W,48.3,48.15,48.35,48.1,0.0,0.0,4995600,240909379.2,-0.41365046535677935,48.35,0,47.363499999999995,1.0,47.892857142857146,47.551785714285714,0.341071428571432
HK.01810,XIAOMI-W,48.15,48.05,48.4,48.05,0.0,0.0,9769600,470950787.2,-0.2076843198338555,48.15,0,47.49715,1.0,47.917857142857144,47.68214285714286,0.23571428571428754
HK.01810,XIAOMI-W,48.05,47.95,48.35,47.85,0.0,0.0,11680600,562169686.2,-0.20811654526533677,48.05,0,47.617435,1.0,47.949999999999996,47.746428571428574,0.20357142857142208
HK.01810,XIAOMI-W,47.95,47.95,48.05,47.6,0.0,0.0,12698400,607652114.8,0.0,47.95,0,47.7256915,1.0,47.98571428571428,47.792857142857144,0.19285714285713595
HK.01810,XIAOMI-W,47.95,47.95,48.05,47.8,0.0,0.0,5540200,265664985.2,0.0,47.95,0,47.6,1.0,47.996428571428574,47.82142857142857,0.17500000000000426
HK.01810,XIAOMI-W,47.95,47.7,48.15,47.7,0.0,0.0,9415000,451303449.4,-0.5213764337851928,47.95,0,47.6,1.0,47.989285714285714,47.84464285714285,0.14464285714286262
HK.01810,XIAOMI-W,47.75,47.7,47.8,47.4,0.0,0.0,24299200,1157562558.2,0.0,47.7,-1,48.7,-1.0,47.982142857142854,47.86071428571428,0.12142857142857366
HK.01810,XIAOMI-W,48.0,47.9,48.35,47.2,0.0,0.0,24161400,1156944105.2,0.4192872117400329,47.7,0,48.6525,-1.0,47.98571428571429,47.86071428571429,0.125
HK.01810,XIAOMI-W,47.9,47.9,48.15,47.65,0.0,0.0,7388800,354115048.4,0.0,47.9,0,48.607375000000005,-1.0,47.98571428571428,47.86607142857143,0.11964285714284983
HK.01810,XIAOMI-W,47.85,47.5,48.1,47.45,0.0,0.0,9052400,432544781.0,-0.8350730688935253,47.9,0,48.56450625000001,-1.0,47.93571428571429,47.8625,0.07321428571429323
HK.01810,XIAOMI-W,47.45,47.65,47.75,47.35,0.0,0.0,7900000,375640706.0,0.3157894736842075,47.5,0,48.52378093750001,-1.0,47.94642857142857,47.862500000000004,0.08392857142856514
HK.01810,XIAOMI-W,47.7,48.05,48.1,47.65,0.0,0.0,6054200,290096916.4,0.8394543546694619,47.65,0,48.41640284375001,-1.0,47.92857142857143,47.892857142857146,0.0357142857142847
HK.01810,XIAOMI-W,48.05,48.05,48.15,47.85,0.0,0.0,4943400,237258014.0,0.0,48.05,0,48.31976255937501,-1.0,47.917857142857144,47.91428571428571,0.0035714285714334437
HK.01810,XIAOMI-W,48.05,47.95,48.1,47.8,0.0,0.0,4008600,192328067.0,-0.20811654526533677,48.05,0,48.23278630343751,-1.0,47.88928571428572,47.903571428571425,-0.014285714285705353
HK.01810,XIAOMI-W,47.95,47.85,48.0,47.75,0.0,0.0,3443400,164777774.6,-0.20855057351408013,47.95,0,48.154507673093754,-1.0,47.86785714285715,47.88035714285714,-0.012499999999995737
HK.01810,XIAOMI-W,47.85,47.85,47.9,47.7,0.0,0.0,4813600,230107508.6,0.0,47.85,0,48.1,-1.0,47.85357142857142,47.885714285714286,-0.032142857142865466
HK.01810,XIAOMI-W,47.85,47.6,47.9,47.5,0.0,0.0,6984000,332950330.0,-0.522466039707419,47.85,0,48.035000000000004,-1.0,47.82857142857143,47.88928571428571,-0.06071428571428328
HK.01810,XIAOMI-W,47.65,47.5,47.65,47.45,0.0,0.0,11833800,562420872.4,-0.21008403361344835,47.6,0,47.9765,-1.0,47.79642857142857,47.89107142857142,-0.09464285714285126
HK.01810,XIAOMI-W,47.95,47.4,47.95,47.0,0.0,0.0,25102800,1189043925.2,-0.21052631578947667,47.5,1,47.45,1.0,47.75714285714286,47.87678571428571,-0.11964285714284983
HK.01810,XIAOMI-W,47.45,47.4,47.75,47.35,0.0,0.0,13636800,648317236.0,0.0,47.4,0,47.0,1.0,47.73571428571428,47.862500000000004,-0.12678571428572383
HK.01810,XIAOMI-W,47.45,47.35,47.5,47.35,0.0,0.0,5457200,258802176.4,-0.10548523206750456,47.4,0,47.0,1.0,47.71071428571428,47.846428571428575,-0.13571428571429323
HK.01810,XIAOMI-W,47.35,47.3,47.6,47.25,0.0,0.0,7323200,347170779.8,-0.10559662090813993,47.35,0,47.0475,1.0,47.667857142857144,47.82678571428572,-0.15892857142857508
HK.01810,XIAOMI-W,47.3,47.4,47.5,47.3,0.0,0.0,4076400,193292054.6,0.21141649048626093,47.3,0,47.092625,1.0,47.63214285714286,47.808928571428574,-0.17678571428571388
HK.01810,XIAOMI-W,47.45,47.35,47.75,47.35,0.0,0.0,7050400,335323809.6,-0.10548523206750456,47.4,0,47.135493749999995,1.0,47.621428571428574,47.778571428571425,-0.15714285714285126
HK.01810,XIAOMI-W,47.4,47.4,47.45,47.3,0.0,0.0,5191400,245849022.8,0.10559662090812492,47.35,0,47.176219062499996,1.0,47.603571428571435,47.775,-0.17142857142856371
HK.01810,XIAOMI-W,47.45,47.4,47.55,47.3,0.0,0.0,4647200,220423047.4,0.0,47.4,0,47.214908109374996,1.0,47.55714285714286,47.74285714285714,-0.18571428571428328
HK.01810,XIAOMI-W,47.4,47.3,47.55,47.3,0.0,0.0,5657800,268192148.8,-0.21097046413502413,47.4,0,47.25166270390625,1.0,47.503571428571426,47.71071428571428,-0.20714285714285552
HK.01810,XIAOMI-W,47.3,47.25,47.45,47.2,0.0,0.0,7028800,332454268.4,-0.10570824524312296,47.3,-1,47.95,-1.0,47.45357142857142,47.67142857142857,-0.21785714285714874
HK.01810,XIAOMI-W,47.3,47.45,47.45,47.2,0.0,0.0,16160000,765701790.0,0.4232804232804293,47.25,0,47.917500000000004,-1.0,47.425000000000004,47.646428571428565,-0.22142857142856087
HK.01810,XIAOMI-W,47.25,47.7,48.2,46.8,0.0,0.0,31876600,1513728244.8,0.5268703898840885,47.45,0,47.886625,-1.0,47.41428571428572,47.63392857142857,-0.21964285714285126
HK.01810,XIAOMI-W,47.65,48.1,48.3,47.5,0.0,0.0,16005600,767655705.6,0.8385744234800808,47.7,0,48.2,-1.0,47.449999999999996,47.63928571428572,-0.18928571428572383
HK.01810,XIAOMI-W,48.1,48.9,49.0,48.1,0.0,0.0,33970000,1654646459.0,1.6632016632016573,48.1,0,48.3,-1.0,47.550000000000004,47.67321428571428,-0.12321428571427617
HK.01810,XIAOMI-W,48.95,49.9,50.0,48.9,0.0,0.0,46260000,2295616833.6,2.044989775051125,48.9,1,47.25,1.0,47.728571428571435,47.74285714285715,-0.014285714285712459
HK.01810,XIAOMI-W,49.85,49.7,49.95,49.6,0.0,0.0,15238200,758715232.4,-0.4008016032064043,49.9,0,47.335,1.0,47.892857142857146,47.814285714285724,0.07857142857142208
HK.01810,XIAOMI-W,49.7,49.3,49.9,49.2,0.0,0.0,15728000,780550303.0,-0.8048289738430697,49.7,0,47.5965,1.0,48.03214285714286,47.871428571428574,0.1607142857142847
HK.01810,XIAOMI-W,49.35,49.7,49.7,49.3,0.0,0.0,9574800,474160441.8,0.81135902636918,49.3,0,47.83185,1.0,48.20357142857142,47.935714285714276,0.2678571428571459
HK.01810,XIAOMI-W,49.7,49.7,49.75,49.45,0.0,0.0,9190400,456038048.6,0.0,49.7,0,48.043665000000004,1.0,48.36785714285714,48.0,0.3678571428571402
HK.01810,XIAOMI-W,49.7,49.65,49.75,49.4,0.0,0.0,10004800,495829701.2,-0.10060362173039086,49.7,0,48.2342985,1.0,48.53214285714285,48.07678571428572,0.4553571428571317
HK.01810,XIAOMI-W,49.65,49.8,49.95,49.55,0.0,0.0,17871600,890087086.6,0.3021148036253748,49.65,0,48.40586865,1.0,48.70357142857143,48.153571428571425,0.5500000000000043
HK.01810,XIAOMI-W,49.85,49.95,49.95,49.7,0.0,0.0,33052400,1648638375.6,0.30120481927711984,49.8,0,48.560281785,1.0,48.885714285714286,48.221428571428575,0.664285714285711
HK.01810,XIAOMI-W,50.5,51.95,51.95,50.0,0.0,0.0,33287000,1699704769.0,4.004004004004004,49.95,0,48.6992536065,1.0,49.21785714285715,48.36071428571429,0.8571428571428612
HK.01810,XIAOMI-W,51.9,52.0,52.2,51.7,0.0,0.0,15687400,815217105.4,0.096246390760341,51.95,0,49.02432824585,1.0,49.557142857142864,48.50535714285714,1.051785714285721
HK.01810,XIAOMI-W,51.95,52.1,52.2,51.95,0.0,0.0,8669800,451642154.6,0.19230769230769504,52.0,0,49.316895421265,1.0,49.88928571428572,48.65714285714286,1.2321428571428612
HK.01810,XIAOMI-W,52.15,52.4,52.45,51.95,0.0,0.0,8364000,436242208.8,0.5758157389635262,52.1,0,49.580205879138504,1.0,50.225,48.81964285714286,1.4053571428571416
HK.01810,XIAOMI-W,52.45,52.7,52.85,52.4,0.0,0.0,9994200,526306507.6,0.5725190839694738,52.4,0,49.86718529122465,1.0,50.55357142857143,49.001785714285724,1.5517857142857068
HK.01810,XIAOMI-W,52.7,52.55,52.85,52.5,0.0,0.0,10219800,538184412.6,-0.2846299810246787,52.7,0,50.125466762102185,1.0,50.81428571428571,49.182142857142864,1.6321428571428456
HK.01810,XIAOMI-W,52.55,52.7,52.85,52.55,0.0,0.0,6425000,338802828.6,0.2854424357754628,52.55,0,50.39792008589197,1.0,51.01428571428572,49.371428571428574,1.642857142857146
HK.01810,XIAOMI-W,52.7,52.85,52.85,52.4,0.0,0.0,6426600,338201802.6,0.28462998102466525,52.7,0,50.64312807730277,1.0,51.23928571428571,49.566071428571426,1.6732142857142804
HK.01810,XIAOMI-W,52.85,52.95,53.1,52.7,0.0,0.0,11157200,590471675.0,0.1892147587511853,52.85,0,50.86381526957249,1.0,51.5,49.76607142857143,1.7339285714285708
HK.01810,XIAOMI-W,52.95,53.0,53.1,52.8,0.0,0.0,8002600,423785183.4,0.09442870632671795,52.95,0,51.06243374261524,1.0,51.73571428571428,49.96964285714286,1.766071428571422
HK.01810,XIAOMI-W,53.0,53.1,53.1,52.9,0.0,0.0,22109000,1172243518.4,0.18867924528302155,53.0,0,51.26619036835372,1.0,51.978571428571435,50.17321428571428,1.8053571428571544
HK.01810,XIAOMI-W,53.1,52.2,53.15,51.6,0.0,0.0,62199400,3248770990.0,-1.6949152542372854,53.1,0,51.44957133151835,1.0,52.160714285714285,50.346428571428575,1.8142857142857096
HK.01810,XIAOMI-W,52.2,51.8,52.4,51.75,0.0,0.0,20563600,1070023265.0,-0.7662835249042255,52.2,0,51.6,1.0,52.30357142857143,50.503571428571426,1.8000000000000043
HK.01810,XIAOMI-W,51.8,51.6,52.0,51.4,0.0,0.0,18962600,980185024.8,-0.3861003861003779,51.8,0,51.6,1.0,52.42142857142858,50.65357142857143,1.767857142857146
HK.01810,XIAOMI-W,51.55,51.8,51.8,51.5,0.0,0.0,8777200,453174583.6,0.3875968992247979,51.6,0,51.4,1.0,52.410714285714285,50.814285714285724,1.5964285714285609
HK.01810,XIAOMI-W,51.75,51.8,52.0,51.7,0.0,0.0,6085400,315556620.6,0.0,51.8,0,51.4,1.0,52.396428571428565,50.97678571428572,1.419642857142847
HK.01810,XIAOMI-W,51.8,51.95,52.2,51.6,0.0,0.0,10758600,558488613.0,0.2895752895753006,51.8,0,51.5,1.0,52.385714285714286,51.1375,1.2482142857142833
HK.01810,XIAOMI-W,51.95,51.85,52.15,51.75,0.0,0.0,8132800,422408171.4,-0.19249278152069568,51.95,0,51.6,1.0,52.346428571428575,51.285714285714285,1.0607142857142904
HK.01810,XIAOMI-W,51.8,51.7,51.9,51.65,0.0,0.0,6807800,352442913.2,-0.28929604628736466,51.85,0,51.6,1.0,52.27499999999999,51.41428571428572,0.8607142857142733
HK.01810,XIAOMI-W,51.7,51.7,51.9,51.65,0.0,0.0,11817800,611419717.8,0.0,51.7,-1,53.1,-1.0,52.214285714285715,51.51428571428572,0.6999999999999957
HK.01810,XIAOMI-W,51.7,51.75,51.9,51.7,0.0,0.0,7002400,362485534.6,0.09671179883945291,51.7,0,53.03,-1.0,52.146428571428565,51.580357142857146,0.5660714285714192
HK.01810,XIAOMI-W,51.75,51.55,51.85,51.5,0.0,0.0,26456800,1365796114.4,-0.3864734299516963,51.75,0,52.9635,-1.0,52.05357142857143,51.64642857142858,0.40714285714285126
HK.01810,XIAOMI-W,52.6,51.9,53.5,51.5,0.0,0.0,55966200,2920420704.0,0.6789524733268699,51.55,0,52.900325,-1.0,51.978571428571435,51.739285714285714,0.23928571428572099
HK.01810,XIAOMI-W,51.95,51.65,52.05,51.5,0.0,0.0,16091200,832285314.4,-0.48169556840077077,51.9,0,53.5,-1.0,51.88214285714286,51.80892857142857,0.07321428571429323
HK.01810,XIAOMI-W,51.65,50.8,51.65,50.5,0.0,0.0,38995800,1986037229.0,-1.6456921587608933,51.65,0,53.5,-1.0,51.71785714285714,51.848214285714285,-0.13035714285714306
HK.01810,XIAOMI-W,50.85,50.4,50.85,50.05,0.0,0.0,26251200,1322504169.8,-0.7874015748031469,50.8,0,53.315,-1.0,51.589285714285715,51.875,-0.2857142857142847
HK.01810,XIAOMI-W,50.35,50.2,50.5,50.05,0.0,0.0,11177600,561169399.0,-0.39682539682538837,50.4,0,53.0685,-1.0,51.475,51.88928571428572,-0.41428571428571814
HK.01810,XIAOMI-W,50.2,50.85,50.9,50.15,0.0,0.0,11924800,602825625.6,1.2948207171314712,50.2,0,52.79665,-1.0,51.42142857142857,51.92142857142857,-0.5
HK.01810,XIAOMI-W,50.85,50.4,51.2,50.4,0.0,0.0,15465200,786441510.8,-0.884955752212395,50.85,0,52.536985,-1.0,51.32142857142857,51.86607142857143,-0.5446428571428612
HK.01810,XIAOMI-W,50.4,50.35,50.5,50.15,0.0,0.0,9785400,492219978.4,-0.09920634920634357,50.4,0,52.3032865,-1.0,51.21785714285715,51.80714285714286,-0.5892857142857082
HK.01810,XIAOMI-W,50.35,50.4,50.55,50.3,0.0,0.0,9483000,478100528.0,0.09930486593842534,50.35,0,52.09295785,-1.0,51.107142857142854,51.746428571428574,-0.6392857142857196
HK.01810,XIAOMI-W,50.45,50.4,50.55,50.2,0.0,0.0,8416800,423777763.0,0.0,50.4,0,51.903662065,-1.0,51.003571428571426,51.675,-0.6714285714285708
HK.01810,XIAOMI-W,50.35,50.1,50.4,50.05,0.0,0.0,32469200,1628218324.4,-0.5952380952380897,50.4,0,51.7332958585,-1.0,50.88928571428572,51.582142857142856,-0.692857142857136
HK.01810,XIAOMI-W,49.8,50.5,50.5,49.65,0.0,0.0,35151200,1759301504.6,0.7984031936127716,50.1,0,51.57996627265,-1.0,50.80357142857143,51.50892857142857,-0.7053571428571388
HK.01810,XIAOMI-W,50.5,50.85,50.95,50.35,0.0,0.0,15598400,789923640.4,0.6930693069306959,50.5,0,51.401969645384995,-1.0,50.739285714285714,51.442857142857136,-0.7035714285714221
HK.01810,XIAOMI-W,50.8,51.25,51.3,50.7,0.0,0.0,15471000,787970334.8,0.7866273352998988,50.85,0,51.241772680846495,-1.0,50.71785714285715,51.385714285714286,-0.6678571428571374
HK.01810,XIAOMI-W,51.25,51.3,51.55,51.15,0.0,0.0,14860800,763054076.8,0.09756097560975056,51.25,1,49.8,1.0,50.675,51.32678571428571,-0.6517857142857153
HK.01810,XIAOMI-W,51.3,51.7,51.9,51.3,0.0,0.0,12653200,653715551.0,0.7797270955165804,51.3,0,49.872499999999995,1.0,50.67857142857143,51.28035714285714,-0.601785714285711
HK.01810,XIAOMI-W,51.7,50.95,51.75,50.95,0.0,0.0,13688800,702120156.6,-1.4506769825918762,51.7,0,50.07525,1.0,50.68928571428571,51.20357142857143,-0.5142857142857196
HK.01810,XIAOMI-W,50.95,51.1,51.1,50.85,0.0,0.0,8662200,441614755.6,0.2944062806673181,50.95,0,50.25772499999999,1.0,50.739285714285714,51.16428571428571,-0.42499999999999716
HK.01810,XIAOMI-W,51.05,50.95,51.15,50.9,0.0,0.0,5744800,293160835.4,-0.2935420743639894,51.1,0,50.421952499999996,1.0,50.792857142857144,51.13392857142857,-0.3410714285714249
HK.01810,XIAOMI-W,50.95,50.7,50.95,50.6,0.0,0.0,7779400,394897635.2,-0.4906771344455348,50.95,0,50.569757249999995,1.0,50.78214285714286,51.10178571428571,-0.3196428571428527
HK.01810,XIAOMI-W,50.75,50.8,50.85,50.5,0.0,0.0,7499200,379880856.2,0.19723865877710908,50.7,0,50.6,1.0,50.81071428571429,51.066071428571426,-0.25535714285713595
HK.01810,XIAOMI-W,50.8,50.8,50.9,50.6,0.0,0.0,14820000,752146112.0,0.0,50.8,0,50.5,1.0,50.84285714285714,51.03035714285714,-0.1875
HK.01810,XIAOMI-W,51.1,51.05,51.2,50.25,0.0,0.0,18994600,964970720.0,0.4921259842519685,50.8,0,50.5,1.0,50.88928571428572,50.99821428571429,-0.10892857142857082
HK.01810,XIAOMI-W,51.05,51.1,51.45,50.9,0.0,0.0,13956800,714420437.6,0.09794319294809846,51.05,0,50.25,1.0,50.93928571428571,50.971428571428575,-0.032142857142865466
HK.01810,XIAOMI-W,51.1,50.75,51.15,50.5,0.0,0.0,11299200,574580279.2,-0.6849315068493178,51.1,0,50.25,1.0,50.98571428571428,50.9375,0.048214285714280436
HK.01810,XIAOMI-W,50.7,50.65,50.75,50.5,0.0,0.0,5295400,268072645.6,-0.19704433497537227,50.75,0,50.415,1.0,50.996428571428574,50.9,0.09642857142857508
HK.01810,XIAOMI-W,50.65,50.9,50.95,50.6,0.0,0.0,2718200,138161923.0,0.4935834155972359,50.65,0,50.5,1.0,51.0,50.86964285714286,0.13035714285714306
HK.01810,XIAOMI-W,50.9,50.95,50.95,50.6,0.0,0.0,4469000,226843921.6,0.09823182711199267,50.9,0,50.5,1.0,50.97857142857142,50.848214285714285,0.13035714285713595
HK.01810,XIAOMI-W,50.9,51.35,51.35,50.9,0.0,0.0,13811800,705711156.2,0.785083415112853,50.95,0,50.6,1.0,50.982142857142854,50.82857142857142,0.15357142857143202
HK.01810,XIAOMI-W,51.35,51.05,51.35,51.0,0.0,0.0,5762200,294937639.6,-0.5842259006816052,51.35,0,50.6,1.0,50.93571428571429,50.807142857142864,0.12857142857142634
HK.01810,XIAOMI-W,51.05,50.9,51.2,50.8,0.0,0.0,4914400,250402833.6,-0.2938295788442675,51.05,0,50.730000000000004,1.0,50.932142857142864,50.81071428571429,0.12142857142857366
HK.01810,XIAOMI-W,50.85,51.05,51.05,50.8,0.0,0.0,3317400,169097980.6,0.2946954813359501,50.9,-1,51.9,-1.0,50.92857142857143,50.833928571428565,0.09464285714286547
HK.01810,XIAOMI-W,51.0,51.35,51.35,51.0,0.0,0.0,15148600,776539681.0,0.587659157688549,51.05,0,51.8475,-1.0,50.957142857142856,50.875,0.08214285714285552
HK.01810,XIAOMI-W,51.45,49.95,51.45,48.4,0.0,0.0,106071200,5290243901.8,-2.726387536514116,51.35,0,51.797625,-1.0,50.90357142857143,50.84285714285715,0.06071428571428328
HK.01810,XIAOMI-W,50.0,49.9,50.3,49.55,0.0,0.0,28285000,1413228347.2,-0.10010010010010863,49.95,0,51.750243749999996,-1.0,50.839285714285715,50.824999999999996,0.014285714285719564
HK.01810,XIAOMI-W,49.9,49.65,49.95,49.5,0.0,0.0,11802200,586703654.0,-0.501002004008016,49.9,0,51.575219374999996,-1.0,50.75714285714286,50.800000000000004,-0.04285714285714448
HK.01810,XIAOMI-W,49.7,49.4,49.7,49.05,0.0,0.0,22491000,1108196814.8,-0.5035246727089627,49.65,0,51.4076974375,-1.0,50.63928571428571,50.76428571428571,-0.125
HK.01810,XIAOMI-W,49.35,49.6,49.65,49.1,0.0,0.0,10663600,526262759.4,0.4048582995951474,49.4,0,51.23692769375,-1.0,50.53214285714286,50.73571428571429,-0.20357142857142918
HK.01810,XIAOMI-W,49.6,49.65,49.75,49.3,0.0,0.0,14094200,698392538.4,0.1008064516128975,49.6,0,51.048234924374995,-1.0,50.45357142857143,50.71964285714285,-0.2660714285714221
HK.01810,XIAOMI-W,49.7,49.4,49.7,49.3,0.0,0.0,11325200,560065051.8,-0.5035246727089627,49.65,0,50.878411431937494,-1.0,50.36428571428571,50.68035714285714,-0.31607142857143344
HK.01810,XIAOMI-W,49.45,49.6,49.65,49.35,0.0,0.0,12556200,621379702.4,0.4048582995951474,49.4,0,50.72557028874375,-1.0,50.271428571428565,50.635714285714286,-0.364285714285721
HK.01810,XIAOMI-W,49.65,49.55,49.7,49.25,0.0,0.0,13419400,663276146.6,-0.10080645161291181,49.6,0,50.58801325986937,-1.0,50.17142857142858,50.575,-0.4035714285714249
HK.01810,XIAOMI-W,49.55,50.8,51.4,49.5,0.0,0.0,85102400,4301648196.4,2.5227043390514634,49.55,0,50.46421193388243,-1.0,50.13214285714286,50.557142857142864,-0.42500000000000426
HK.01810,XIAOMI-W,50.8,50.6,50.95,50.5,0.0,0.0,40450600,2050403732.8,-0.39370078740156644,50.8,0,51.4,-1.0,50.1,50.517857142857146,-0.4178571428571445
HK.01810,XIAOMI-W,50.8,49.05,50.8,49.05,0.0,0.0,50868400,2531415472.4,-3.063241106719376,50.6,0,51.4,-1.0,49.96785714285714,50.449999999999996,-0.4821428571428541
HK.01810,XIAOMI-W,49.1,49.1,49.4,48.7,0.0,0.0,34172200,1675519286.0,0.10193679918451432,49.05,0,51.195,-1.0,49.82857142857143,50.37857142857143,-0.5500000000000043
HK.01810,XIAOMI-W,49.1,48.85,49.15,48.75,0.0,0.0,15393400,752960528.6,-0.5091649694501018,49.1,0,50.9855,-1.0,49.65,50.30357142857143,-0.653571428571432
HK.01810,XIAOMI-W,48.9,48.55,49.05,48.55,0.0,0.0,17299200,844448315.6,-0.614124872057327,48.85,0,50.79695,-1.0,49.55,50.22678571428571,-0.6767857142857139
HK.01810,XIAOMI-W,48.6,48.45,48.75,48.2,0.0,0.0,22523400,1091275189.4,-0.20597322348093577,48.55,0,50.607255,-1.0,49.44642857142857,50.142857142857146,-0.6964285714285765
HK.01810,XIAOMI-W,48.45,48.75,49.0,48.35,0.0,0.0,11155200,543469324.8,0.6191950464396226,48.45,0,50.406529500000005,-1.0,49.38214285714286,50.06964285714286,-0.6875
HK.01810,XIAOMI-W,48.75,49.2,49.2,48.6,0.0,0.0,8933800,436929432.8,0.9230769230769289,48.75,0,50.21087655,-1.0,49.36785714285714,50.003571428571426,-0.6357142857142861
HK.01810,XIAOMI-W,49.2,49.0,49.2,48.7,0.0,0.0,12183800,596516466.0,-0.40650406504065617,49.2,0,50.034788895000005,-1.0,49.324999999999996,49.92857142857143,-0.6035714285714349
HK.01810,XIAOMI-W,49.05,48.75,49.05,48.7,0.0,0.0,9013000,440242712.6,-0.5102040816326531,49.0,0,49.8763100055,-1.0,49.260714285714286,49.857142857142854,-0.596428571428568
HK.01810,XIAOMI-W,48.7,48.55,48.75,48.5,0.0,0.0,11277000,548053891.6,-0.41025641025641607,48.75,0,49.733679004950005,-1.0,49.2,49.78214285714285,-0.5821428571428484
HK.01810,XIAOMI-W,48.55,48.65,48.7,48.45,0.0,0.0,27686200,1344575450.4,0.20597322348095043,48.55,0,49.605311104455005,-1.0,49.13214285714286,49.70178571428572,-0.5696428571428598
HK.01810,XIAOMI-W,49.15,49.85,49.9,48.65,0.0,0.0,39801000,1961746283.8,2.4665981500513934,48.65,0,49.4897799940095,-1.0,49.153571428571425,49.6625,-0.5089285714285765
HK.01810,XIAOMI-W,49.85,49.85,50.45,49.7,0.0,0.0,29024800,1452708280.0,0.0,49.85,1,48.45,1.0,49.08571428571429,49.60892857142858,-0.523214285714289
HK.01810,XIAOMI-W,49.85,49.65,49.85,49.3,0.0,0.0,12182200,603952338.8,-0.4012036108325032,49.85,0,48.52,1.0,49.017857142857146,49.55892857142857,-0.5410714285714207
HK.01810,XIAOMI-W,49.7,49.6,49.85,49.35,0.0,0.0,7643400,379000326.6,-0.10070493454178682,49.65,0,48.5865,1.0,49.057142857142864,49.5125,-0.4553571428571388
HK.01810,XIAOMI-W,49.6,49.95,50.0,49.55,0.0,0.0,6484200,323136927.6,0.7056451612903254,49.6,0,48.649675,1.0,49.11785714285714,49.473214285714285,-0.3553571428571445
HK.01810,XIAOMI-W,49.95,49.95,50.1,49.7,0.0,0.0,14421800,720433665.2,0.0,49.95,0,48.70969125,1.0,49.19642857142857,49.42321428571428,-0.22678571428571104
HK.01810,XIAOMI-W,50.0,50.0,50.3,49.9,0.0,0.0,14938200,748829920.0,0.1001001001000944,49.95,0,48.848722125,1.0,49.300000000000004,49.425,-0.1249999999999929
HK.01810,XIAOMI-W,50.0,49.9,50.0,49.85,0.0,0.0,6078800,303473568.8,-0.20000000000000281,50.0,0,48.9738499125,1.0,49.403571428571425,49.425000000000004,-0.021428571428579346
HK.01810,XIAOMI-W,49.9,50.2,50.2,49.9,0.0,0.0,8080000,404502076.0,0.6012024048096278,49.9,0,49.08646492125,1.0,49.50714285714286,49.44464285714286,0.0625
HK.01810,XIAOMI-W,50.15,50.05,50.3,50.05,0.0,0.0,9151200,459382337.2,-0.29880478087650536,50.2,0,49.187818429125,1.0,49.56785714285714,49.46785714285715,0.09999999999999432
HK.01810,XIAOMI-W,50.05,50.4,50.4,50.0,0.0,0.0,24723200,1243234673.0,0.6993006993007022,50.05,0,49.2990365862125,1.0,49.667857142857144,49.49642857142857,0.17142857142857792
HK.01810,XIAOMI-W,50.4,50.6,50.9,49.7,0.0,0.0,30573400,1536596816.0,0.39682539682540247,50.4,0,49.39913292759125,1.0,49.800000000000004,49.53035714285715,0.2696428571428555
HK.01810,XIAOMI-W,50.6,51.55,51.9,50.55,0.0,0.0,38665200,1985913420.0,1.877470355731217,50.6,0,49.54921963483213,1.0,50.01428571428571,49.607142857142854,0.40714285714285836
HK.01810,XIAOMI-W,51.55,51.25,51.75,51.1,0.0,0.0,14970400,770624560.0,-0.5819592628515948,51.55,0,49.684297671348915,1.0,50.199999999999996,49.666071428571435,0.5339285714285609
HK.01810,XIAOMI-W,51.25,51.15,51.3,50.8,0.0,0.0,9795000,499719039.2,-0.19512195121951498,51.25,0,49.890867904214026,1.0,50.292857142857144,49.723214285714285,0.5696428571428598
HK.01810,XIAOMI-W,51.1,50.9,51.2,50.85,0.0,0.0,3233400,164873602.4,-0.4887585532746823,51.15,0,50.07678111379262,1.0,50.36785714285714,49.72678571428571,0.6410714285714292
HK.01810,XIAOMI-W,50.9,50.65,51.0,50.3,0.0,0.0,11243200,568471227.2,-0.4911591355599214,50.9,0,50.24410300241336,1.0,50.43928571428571,49.728571428571435,0.7107142857142748
HK.01810,XIAOMI-W,50.65,50.25,50.65,50.2,0.0,0.0,7114000,358740682.0,-0.7897334649555746,50.65,0,50.3,1.0,50.48571428571428,49.77142857142858,0.7142857142857011
HK.01810,XIAOMI-W,50.2,50.35,50.55,50.05,0.0,0.0,6320800,317790374.0,0.19900497512438092,50.25,-1,51.75,-1.0,50.51428571428572,49.816071428571426,0.6982142857142932
